year,bula_h,quintil_oecd_hh,hlf0178_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Bavaria,1st Quintile,No,0.35642,81,571,0.31710,0.39573
2019,Bavaria,2nd Quintile,Yes,0.76776,397,452,0.72878,0.80673
2019,Bavaria,2nd Quintile,No,0.21010,55,452,0.17250,0.24770
2019,Bavaria,3rd Quintile,Yes,0.84168,435,469,0.80861,0.87476
2019,Bavaria,3rd Quintile,No,0.15786,34,469,0.12483,0.19089
2019,Bavaria,4th Quintile,Yes,0.93006,493,493,0.90752,0.95259
2019,Bavaria,5th Quintile,Yes,0.91738,742,742,0.89756,0.93720
2019,Berlin,1st Quintile,Yes,0.79871,215,215,0.74499,0.85243
2019,Berlin,2nd Quintile,Yes,0.87091,130,130,0.81305,0.92878
2019,Berlin,3rd Quintile,Yes,0.82191,111,111,0.75041,0.89341
2019,Berlin,4th Quintile,Yes,0.93076,124,124,0.88590,0.97562
2019,Berlin,5th Quintile,Yes,0.97905,178,178,0.95795,1.00015
2019,Brandenburg,1st Quintile,Yes,0.80118,214,214,0.74758,0.85478
2019,Brandenburg,2nd Quintile,Yes,0.67618,120,120,0.59210,0.76025
2019,Brandenburg,3rd Quintile,Yes,0.84614,121,121,0.78158,0.91070
2019,Brandenburg,4th Quintile,Yes,0.82206,105,105,0.74855,0.89557
2019,Brandenburg,5th Quintile,Yes,0.97392,146,146,0.94798,0.99986
2019,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.62418,107,107,0.53198,0.71639
2019,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.69486,78,78,0.59201,0.79771
2019,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.91552,66,66,0.84791,0.98313
2019,Mecklenburg-Western Pomerania,4th Quintile,Yes,0.82222,46,46,0.71052,0.93393
2019,Mecklenburg-Western Pomerania,5th Quintile,Yes,0.97804,72,72,0.94395,1.01213
2019,Saxony,1st Quintile,Yes,0.77917,232,268,0.72941,0.82892
2019,Saxony,1st Quintile,No,0.21661,36,268,0.16719,0.26602
2019,Saxony,2nd Quintile,Yes,0.75345,212,255,0.70044,0.80645
2019,Saxony,2nd Quintile,No,0.24655,43,255,0.19355,0.29956
2019,Saxony,3rd Quintile,Yes,0.88932,203,203,0.84605,0.93258
2019,Saxony,4th Quintile,Yes,0.93788,156,156,0.89987,0.97588
2019,Saxony,5th Quintile,Yes,0.91590,187,187,0.87601,0.95578
2019,Saxony-Anhalt,1st Quintile,Yes,0.60349,153,197,0.53500,0.67197
2019,Saxony-Anhalt,1st Quintile,No,0.39651,44,197,0.32803,0.46500
2019,Saxony-Anhalt,2nd Quintile,Yes,0.65222,112,112,0.56362,0.74082
2019,Saxony-Anhalt,3rd Quintile,Yes,0.85742,86,86,0.78309,0.93175
2019,Saxony-Anhalt,4th Quintile,Yes,0.87855,71,71,0.80202,0.95507
2019,Thuringa,1st Quintile,Yes,0.64656,146,186,0.57767,0.71545
2019,Thuringa,1st Quintile,No,0.35344,40,186,0.28455,0.42233
2019,Thuringa,2nd Quintile,Yes,0.62779,106,147,0.54938,0.70620
2019,Thuringa,2nd Quintile,No,0.37221,41,147,0.29380,0.45062
2019,Thuringa,3rd Quintile,Yes,0.79692,107,107,0.72034,0.87351
2019,Thuringa,4th Quintile,Yes,0.89328,82,82,0.82604,0.96052
2019,Thuringa,5th Quintile,Yes,0.99235,97,97,0.97491,1.00978
2020,Schleswig-Holstein,1st Quintile,Yes,0.07254,127,127,0.02725,0.11783
2020,Hamburg,1st Quintile,Yes,0.03545,57,57,-0.01298,0.08389
2020,Lower Saxony,1st Quintile,Yes,0.04670,273,273,0.02163,0.07178
2020,Bremen,1st Quintile,Yes,0.05222,58,58,-0.00553,0.10998
2020,North Rhine-Westphalia,1st Quintile,Yes,0.04956,801,839,0.03487,0.06426
2020,North Rhine-Westphalia,1st Quintile,No,0.00376,38,839,-0.00038,0.00791
2020,North Rhine-Westphalia,2nd Quintile,Yes,0.00463,46,46,-0.01520,0.02446
2020,Hesse,1st Quintile,Yes,0.05109,191,191,0.01978,0.08240
2020,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.04487,161,161,0.01279,0.07694
2020,Baden-Wuerttemberg,1st Quintile,Yes,0.03567,203,203,0.01009,0.06124
2020,Bavaria,1st Quintile,Yes,0.03001,216,216,0.00720,0.05282
2020,Berlin,1st Quintile,Yes,0.03600,135,135,0.00446,0.06755
2020,Brandenburg,1st Quintile,Yes,0.01968,60,60,-0.01576,0.05513
2020,Saxony,1st Quintile,Yes,0.02774,77,77,-0.00918,0.06466
2020,Saxony-Anhalt,1st Quintile,Yes,0.02190,56,56,-0.01678,0.06057
2020,Thuringa,1st Quintile,Yes,0.02514,50,50,-0.01869,0.06897
2021,Schleswig-Holstein,1st Quintile,Yes,0.91996,143,143,0.87533,0.96459
2021,Schleswig-Holstein,2nd Quintile,Yes,0.88620,86,86,0.81868,0.95371
2021,Schleswig-Holstein,3rd Quintile,Yes,0.85514,71,71,0.77269,0.93759
2021,Schleswig-Holstein,4th Quintile,Yes,0.95135,82,82,0.90450,0.99820
2021,Schleswig-Holstein,5th Quintile,Yes,0.98359,101,101,0.95869,1.00849
2021,Hamburg,1st Quintile,Yes,0.89951,76,76,0.83147,0.96755
2021,Hamburg,2nd Quintile,Yes,0.73183,49,49,0.60650,0.85716
2021,Hamburg,3rd Quintile,Yes,0.91765,41,41,0.83246,1.00284
2021,Hamburg,4th Quintile,Yes,0.99240,47,47,0.96730,1.01750
2021,Lower Saxony,1st Quintile,Yes,0.85507,299,299,0.81510,0.89504
2021,Lower Saxony,2nd Quintile,Yes,0.83858,213,213,0.78906,0.88811
2021,Lower Saxony,3rd Quintile,Yes,0.84949,188,188,0.79824,0.90074
2021,Lower Saxony,4th Quintile,Yes,0.92336,199,199,0.88630,0.96041
2021,Lower Saxony,5th Quintile,Yes,0.94575,248,248,0.91751,0.97400
2021,Bremen,1st Quintile,Yes,0.99921,43,43,0.99070,1.00771
2021,North Rhine-Westphalia,1st Quintile,Yes,0.87811,739,784,0.85519,0.90102
2021,North Rhine-Westphalia,1st Quintile,No,0.12189,45,784,0.09898,0.14481
2021,North Rhine-Westphalia,2nd Quintile,Yes,0.89922,472,472,0.87203,0.92641
2021,North Rhine-Westphalia,3rd Quintile,Yes,0.94015,391,391,0.91661,0.96370
2021,North Rhine-Westphalia,4th Quintile,Yes,0.90852,400,400,0.88023,0.93680
2021,North Rhine-Westphalia,5th Quintile,Yes,0.97508,564,564,0.96220,0.98795
2021,Hesse,1st Quintile,Yes,0.90505,234,234,0.86741,0.94269
2021,Hesse,2nd Quintile,Yes,0.81414,113,113,0.74210,0.88619
2021,Hesse,3rd Quintile,Yes,0.95362,131,131,0.91747,0.98977
2021,Hesse,4th Quintile,Yes,0.85725,121,121,0.79466,0.91984
2021,Hesse,5th Quintile,Yes,0.96805,217,217,0.94460,0.99151
2021,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.90207,182,182,0.85877,0.94537
2021,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.79288,107,107,0.71574,0.87003
2021,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.72084,103,103,0.63379,0.80790
2021,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.85876,91,91,0.78681,0.93072
2021,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.93383,113,113,0.88779,0.97987
2021,Baden-Wuerttemberg,1st Quintile,Yes,0.82119,247,247,0.77330,0.86907
2021,Baden-Wuerttemberg,2nd Quintile,Yes,0.77988,194,194,0.72142,0.83833
2021,Baden-Wuerttemberg,3rd Quintile,Yes,0.82080,210,210,0.76880,0.87279
2021,Baden-Wuerttemberg,4th Quintile,Yes,0.96212,252,252,0.93850,0.98573
2021,Baden-Wuerttemberg,5th Quintile,Yes,0.96643,376,376,0.94820,0.98466
2021,Bavaria,1st Quintile,Yes,0.68596,295,339,0.63648,0.73544
2021,Bavaria,1st Quintile,No,0.30395,44,339,0.25491,0.35298
2021,Bavaria,2nd Quintile,Yes,0.79485,326,365,0.75336,0.83633
2021,Bavaria,2nd Quintile,No,0.18800,39,365,0.14786,0.22814
2021,Bavaria,3rd Quintile,Yes,0.83700,290,290,0.79441,0.87958
2021,Bavaria,4th Quintile,Yes,0.92766,370,370,0.90123,0.95409
2021,Bavaria,5th Quintile,Yes,0.97753,464,464,0.96403,0.99103
2021,Berlin,1st Quintile,Yes,0.85762,179,179,0.80629,0.90896
2021,Berlin,2nd Quintile,Yes,0.86479,94,94,0.79529,0.93429
2021,Berlin,3rd Quintile,Yes,0.93455,95,95,0.88455,0.98455
2021,Berlin,4th Quintile,Yes,0.96519,108,108,0.93046,0.99992
2021,Berlin,5th Quintile,Yes,0.99575,147,147,0.98521,1.00630
2021,Brandenburg,1st Quintile,Yes,0.89766,106,106,0.83968,0.95563
2021,Brandenburg,2nd Quintile,Yes,0.83627,93,93,0.76065,0.91188
2021,Brandenburg,3rd Quintile,Yes,0.87650,81,81,0.80440,0.94860
2021,Brandenburg,4th Quintile,Yes,0.90277,74,74,0.83480,0.97073
2021,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.86023,58,58,0.77021,0.95025
2021,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.89830,63,63,0.82306,0.97354
2021,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.81883,40,40,0.69795,0.93972
2021,Mecklenburg-Western Pomerania,4th Quintile,Yes,0.96919,38,38,0.91352,1.02487
2021,Mecklenburg-Western Pomerania,5th Quintile,Yes,0.98859,43,43,0.95647,1.02071
2021,Saxony,1st Quintile,Yes,0.76471,171,171,0.70094,0.82847
2021,Saxony,2nd Quintile,Yes,0.84205,157,157,0.78481,0.89928
2021,Saxony,3rd Quintile,Yes,0.90636,160,160,0.86107,0.95164
2021,Saxony,4th Quintile,Yes,0.91193,105,105,0.85747,0.96640
2021,Saxony,5th Quintile,Yes,0.99597,115,115,0.98434,1.00760
2021,Saxony-Anhalt,1st Quintile,Yes,0.68625,98,98,0.59390,0.77859
2021,Saxony-Anhalt,2nd Quintile,Yes,0.77970,81,81,0.68888,0.87052
2021,Saxony-Anhalt,3rd Quintile,Yes,0.88167,68,68,0.80433,0.95901
2021,Saxony-Anhalt,4th Quintile,Yes,0.98383,58,58,0.95110,1.01657
2021,Thuringa,1st Quintile,Yes,0.82034,105,105,0.74656,0.89413
2021,Thuringa,2nd Quintile,Yes,0.73764,81,81,0.64123,0.83404
2021,Thuringa,3rd Quintile,Yes,0.76497,60,60,0.65677,0.87317
2021,Thuringa,4th Quintile,Yes,0.90206,58,58,0.82489,0.97922
2021,Thuringa,5th Quintile,Yes,0.99526,60,60,0.97774,1.01278
